unit,cycle,op1,op2,op3,s2,s3,s4,s7,s8
59,140,-0.0004,1e-04,100.0,642.48,1587.72,1400.42,554.37,2388.06
59,141,-0.0012,1e-04,100.0,642.3,1586.78,1404.7,553.42,2388.02
59,142,-0.0032,0.0005,100.0,642.52,1590.11,1403.03,554.27,2388.03
59,143,-0.001,0.0002,100.0,642.39,1579.78,1396.68,554.35,2388.07
59,144,-0.0012,-0.0,100.0,642.57,1586.57,1399.93,554.31,2388.04
59,145,-0.0007,-0.0004,100.0,642.36,1585.7,1398.05,553.64,2388.02
59,146,0.0014,-0.0004,100.0,642.23,1588.89,1407.35,553.99,2388.05
59,147,0.0011,-0.0005,100.0,642.84,1590.65,1399.11,553.58,2388.08
59,148,0.0038,0.0002,100.0,642.3,1587.05,1403.75,554.27,2388.04
59,149,-0.0029,-0.0004,100.0,642.29,1589.45,1399.39,554.32,2388.06
59,150,0.0035,-1e-04,100.0,642.06,1589.26,1396.57,554.52,2388.03
59,151,-0.0011,-0.0,100.0,642.12,1596.17,1407.15,554.04,2388.05
59,152,-0.0026,-1e-04,100.0,642.44,1589.44,1400.62,553.49,2388.03
59,153,-0.0005,0.0002,100.0,642.27,1588.45,1403.3,553.51,2388.05
59,154,-0.0025,-0.0003,100.0,642.89,1585.93,1400.01,553.57,2388.06
59,155,-0.0003,-0.0003,100.0,642.65,1587.9,1405.22,552.37,2388.07
59,156,-0.0,-0.0004,100.0,643.02,1589.37,1413.16,553.77,2388.08
59,157,-0.0007,-0.0002,100.0,642.51,1589.66,1404.14,553.6,2388.05
59,158,-0.0016,0.0,100.0,642.34,1585.76,1404.45,553.61,2388.14
59,159,-0.0005,0.0002,100.0,642.4,1593.71,1412.32,553.58,2388.05
59,160,-0.0007,0.0003,100.0,641.94,1583.27,1402.75,553.45,2388.08
59,161,-0.0018,0.0002,100.0,642.41,1589.77,1402.99,553.43,2388.09
59,162,0.002,-0.0003,100.0,642.56,1594.93,1407.6,553.93,2388.08
59,163,-0.0037,0.0005,100.0,642.49,1590.16,1404.63,553.98,2388.11
59,164,-0.0003,0.0003,100.0,642.89,1586.12,1399.07,553.98,2388.14
59,165,0.0002,-0.0,100.0,641.99,1592.58,1401.71,552.9,2388.04
59,166,-0.0037,0.0,100.0,642.39,1592.19,1407.49,553.22,2388.09
59,167,-0.0007,0.0,100.0,642.59,1595.82,1401.69,553.51,2388.13
59,168,-0.0047,-0.0002,100.0,642.95,1585.57,1406.48,553.12,2388.11
59,169,-0.0038,-0.0004,100.0,643.08,1585.13,1402.83,553.12,2388.13
59,170,0.0014,-0.0004,100.0,642.82,1597.36,1409.61,553.09,2388.1
59,171,-0.0005,-0.0003,100.0,642.62,1585.32,1403.53,552.97,2388.08
59,172,-0.003,0.0002,100.0,642.61,1588.63,1410.88,552.96,2388.14
59,173,-0.0017,-0.0004,100.0,642.43,1583.66,1404.61,553.74,2388.09
59,174,0.0031,-0.0003,100.0,642.31,1592.14,1410.45,552.88,2388.09
59,175,-0.003,-0.0002,100.0,642.67,1592.45,1418.83,553.99,2388.1
59,176,-0.0005,-0.0004,100.0,642.46,1590.88,1409.38,552.92,2388.08
59,177,-0.0008,0.0,100.0,643.05,1590.96,1405.81,553.2,2388.06
59,178,0.0013,-0.0,100.0,642.55,1599.13,1410.31,552.5,2388.1
59,179,0.0004,-0.0002,100.0,643.04,1596.13,1404.63,553.57,2388.1
59,180,0.0036,0.0003,100.0,642.76,1595.89,1416.18,553.04,2388.09
59,181,-0.0007,-0.0004,100.0,643.03,1596.71,1410.45,553.52,2388.13
59,182,-0.0011,-0.0,100.0,642.68,1590.39,1412.47,553.18,2388.1
59,183,0.0042,-0.0,100.0,642.3,1587.56,1411.66,553.51,2388.12
59,184,-0.0014,-0.0005,100.0,642.87,1596.72,1410.78,553.17,2388.17
59,185,-0.0005,0.0003,100.0,643.08,1594.19,1412.15,553.99,2388.12
59,186,-0.0021,-0.0004,100.0,642.49,1591.65,1408.31,553.04,2388.11
59,187,0.0006,0.0,100.0,643.03,1586.02,1405.76,552.4,2388.16
59,188,-0.0013,1e-04,100.0,643.34,1591.01,1406.32,552.85,2388.12
59,189,0.0025,-0.0002,100.0,642.62,1586.19,1406.73,553.13,2388.11
59,190,0.0003,-0.0003,100.0,642.69,1594.76,1414.46,552.56,2388.13
59,191,0.0008,0.0,100.0,643.19,1590.32,1411.52,553.0,2388.11
59,192,0.0022,0.0002,100.0,642.82,1594.94,1406.03,552.08,2388.14
59,193,0.002,1e-04,100.0,642.73,1599.8,1408.93,553.0,2388.17
59,194,-0.0038,0.0003,100.0,642.85,1601.16,1419.62,553.87,2388.15
59,195,-0.0003,0.0004,100.0,642.59,1597.87,1425.96,553.18,2388.13
59,196,1e-04,-0.0,100.0,642.81,1598.62,1414.28,553.76,2388.17
59,197,0.0016,0.0002,100.0,643.25,1589.76,1419.41,553.4,2388.19
59,198,0.0009,-0.0002,100.0,642.66,1591.75,1419.49,553.06,2388.1
59,199,-0.0011,0.0,100.0,643.24,1600.12,1406.74,552.68,2388.11
59,200,0.0044,-0.0002,100.0,643.15,1604.41,1413.77,552.35,2388.16
59,201,-0.0002,-1e-04,100.0,642.97,1592.23,1422.52,552.79,2388.16
59,202,-0.0007,0.0004,100.0,643.01,1599.8,1416.56,552.86,2388.13
59,203,-0.0042,-0.0005,100.0,643.16,1596.07,1418.08,551.99,2388.19
59,204,0.0026,-1e-04,100.0,643.11,1580.1,1412.49,552.36,2388.11
59,205,0.0022,-0.0002,100.0,642.8,1599.21,1418.72,552.1,2388.11
59,206,0.0027,-0.0002,100.0,642.73,1594.98,1420.36,551.76,2388.15
59,207,0.0029,0.0,100.0,643.32,1599.41,1416.11,552.05,2388.17
59,208,-0.0018,-0.0003,100.0,642.68,1595.16,1424.0,552.05,2388.13
59,209,0.0033,1e-04,100.0,642.9,1596.59,1414.54,552.5,2388.19
59,210,-0.0004,0.0002,100.0,643.18,1600.76,1421.0,552.12,2388.18
59,211,0.0037,1e-04,100.0,643.08,1602.91,1416.89,551.74,2388.19
59,212,-0.005,-0.0005,100.0,642.78,1591.39,1421.01,552.58,2388.16
59,213,-0.0006,0.0005,100.0,643.19,1600.85,1423.3,552.11,2388.21
59,214,-0.0018,-0.0003,100.0,643.2,1597.76,1417.63,552.05,2388.21
59,215,-0.0024,-1e-04,100.0,643.34,1594.58,1418.44,551.59,2388.21
59,216,-0.0,0.0002,100.0,643.57,1598.79,1425.27,552.32,2388.18
59,217,-0.001,-1e-04,100.0,642.34,1598.51,1418.95,551.86,2388.22
59,218,-0.0054,0.0002,100.0,643.64,1598.02,1414.18,552.43,2388.23
59,219,0.0027,-0.0005,100.0,643.27,1599.87,1417.33,552.05,2388.25
59,220,-0.0014,0.0002,100.0,643.84,1602.08,1417.58,551.62,2388.23
59,221,0.0008,-0.0004,100.0,643.14,1596.25,1424.94,552.14,2388.23
59,222,-0.0024,0.0004,100.0,643.41,1601.25,1427.51,552.04,2388.22
59,223,1e-04,0.0,100.0,643.6,1602.46,1424.16,551.68,2388.2
59,224,-0.0032,1e-04,100.0,643.64,1593.92,1420.56,551.66,2388.21
59,225,0.003,0.0004,100.0,643.76,1604.01,1422.57,551.64,2388.24
59,226,0.0012,-0.0002,100.0,643.47,1591.33,1420.92,552.27,2388.23
59,227,-0.004,-0.0003,100.0,643.36,1603.48,1425.92,551.83,2388.23
59,228,-0.0,-1e-04,100.0,643.58,1599.79,1432.85,551.3,2388.22
59,229,0.0016,-1e-04,100.0,643.62,1602.36,1429.64,551.35,2388.22
59,230,-0.0016,-0.0004,100.0,643.93,1597.9,1429.54,551.33,2388.28
59,231,0.002,-0.0004,100.0,643.47,1599.56,1425.87,550.88,2388.28
60,1,0.0018,1e-04,100.0,642.65,1585.71,1394.7,554.13,2388.14
60,2,-0.0004,0.0003,100.0,642.42,1593.58,1400.03,553.43,2388.08
60,3,-0.0021,-0.0005,100.0,642.6,1593.09,1410.91,552.92,2388.09
60,4,0.002,0.0,100.0,643.16,1589.06,1402.44,553.71,2388.08
60,5,-0.0002,-0.0005,100.0,642.07,1585.92,1406.07,553.36,2388.13
60,6,-0.0033,-0.0002,100.0,642.55,1593.88,1412.78,553.5,2388.12
60,7,-0.003,0.0002,100.0,642.35,1587.41,1403.04,553.45,2388.08
60,8,-0.001,0.0002,100.0,642.63,1588.18,1407.92,553.93,2388.08
60,9,-0.0025,-0.0,100.0,642.71,1572.98,1400.44,553.78,2388.11
60,10,0.0028,-0.0002,100.0,642.46,1591.97,1411.79,553.24,2388.03
60,11,-0.0006,-0.0002,100.0,642.49,1585.55,1403.58,554.03,2388.1
60,12,0.0026,-0.0003,100.0,643.33,1588.89,1407.71,553.15,2388.08
60,13,0.0005,0.0003,100.0,642.96,1588.41,1401.59,554.25,2388.08
60,14,0.0022,1e-04,100.0,643.09,1584.49,1400.98,554.27,2388.04
60,15,1e-04,0.0003,100.0,642.4,1580.48,1406.37,554.39,2388.14
60,16,0.0014,-0.0004,100.0,643.08,1594.84,1405.9,554.13,2388.09
60,17,-0.001,-0.0003,100.0,642.63,1581.38,1402.37,553.87,2388.04
60,18,0.0013,-0.0005,100.0,642.55,1584.62,1401.8,553.85,2388.11
60,19,0.0022,0.0003,100.0,642.65,1585.16,1401.74,553.72,2388.1
60,20,0.001,0.0004,100.0,642.62,1589.33,1410.94,553.84,2388.04
60,21,0.0026,-0.0004,100.0,642.68,1591.44,1407.02,553.36,2388.09
60,22,0.0026,-0.0003,100.0,642.69,1590.2,1402.06,553.93,2388.09
60,23,0.0027,0.0002,100.0,642.64,1586.31,1403.05,553.89,2388.04
60,24,0.0002,-0.0002,100.0,643.12,1585.76,1399.39,553.18,2388.13
60,25,-0.0004,0.0004,100.0,642.88,1591.03,1396.96,552.73,2388.09
60,26,-0.0005,-0.0,100.0,642.9,1586.17,1405.04,553.55,2388.11
60,27,0.0022,-1e-04,100.0,642.57,1582.8,1408.74,553.95,2388.15
60,28,-0.001,0.0002,100.0,642.53,1584.89,1407.07,553.47,2387.98
60,29,0.0006,-0.0002,100.0,642.69,1588.32,1405.24,553.56,2388.1
60,30,-0.0005,-0.0005,100.0,642.61,1589.44,1405.61,553.9,2387.99
60,31,0.0034,-1e-04,100.0,642.42,1583.82,1405.05,553.72,2388.06
60,32,-0.004,0.0,100.0,642.29,1587.91,1408.66,553.0,2388.09
60,33,-0.0009,0.0003,100.0,642.19,1586.51,1401.11,554.04,2388.06
60,34,-0.0037,-1e-04,100.0,642.55,1586.15,1408.11,553.31,2388.07
60,35,-0.0034,-0.0003,100.0,642.5,1585.77,1404.51,553.89,2388.05
60,36,-0.001,-0.0,100.0,642.22,1592.15,1411.93,553.42,2388.0
60,37,0.0038,0.0002,100.0,642.79,1585.3,1406.96,553.38,2388.13
60,38,0.0027,-0.0004,100.0,642.54,1583.17,1405.01,553.36,2388.11
60,39,0.001,-0.0004,100.0,642.87,1589.74,1402.28,553.81,2388.14
60,40,-0.0017,-0.0,100.0,642.43,1591.92,1409.06,554.14,2388.07
60,41,0.0005,0.0002,100.0,642.5,1590.12,1404.31,554.33,2388.08
60,42,-0.0038,-0.0004,100.0,642.3,1591.12,1406.26,553.95,2388.06
60,43,-0.0003,-0.0003,100.0,642.08,1595.6,1396.66,553.92,2388.09
60,44,-0.0011,-0.0004,100.0,642.35,1590.0,1405.38,552.95,2388.09
60,45,-0.0023,-0.0,100.0,642.26,1584.41,1405.56,554.66,2388.08
60,46,-0.0027,1e-04,100.0,642.72,1583.27,1404.31,553.78,2388.09
60,47,-0.0024,-0.0003,100.0,642.47,1592.7,1407.69,553.22,2388.09
60,48,-1e-04,-1e-04,100.0,642.29,1582.93,1404.54,552.99,2388.09
60,49,0.0021,1e-04,100.0,642.19,1598.5,1401.84,553.57,2388.08
60,50,0.0016,-0.0,100.0,642.71,1577.76,1405.06,553.2,2388.12
60,51,0.0039,0.0003,100.0,642.64,1584.72,1415.17,553.91,2388.07
60,52,0.002,1e-04,100.0,642.38,1585.92,1412.02,553.52,2388.1
60,53,-0.0036,-0.0005,100.0,642.64,1585.77,1403.92,553.1,2388.08
60,54,-0.0026,-0.0003,100.0,642.25,1588.5,1404.14,554.72,2388.09
60,55,0.0052,1e-04,100.0,642.59,1589.74,1403.18,554.11,2388.08
60,56,-0.0015,-1e-04,100.0,642.57,1589.2,1398.14,553.27,2388.09
60,57,-0.0016,-0.0004,100.0,642.39,1589.9,1399.21,553.27,2388.1
60,58,-0.0011,-1e-04,100.0,642.74,1588.23,1411.0,554.02,2388.05
60,59,0.0,0.0002,100.0,642.48,1587.68,1406.69,553.21,2388.08
60,60,0.0033,0.0,100.0,642.3,1587.31,1404.39,552.82,2388.08
60,61,-0.0003,-0.0005,100.0,642.88,1590.93,1402.93,553.55,2388.11
60,62,-0.0004,-0.0005,100.0,642.91,1584.11,1411.56,553.58,2388.03
60,63,-0.0023,-0.0005,100.0,642.53,1585.47,1408.66,553.38,2388.07
60,64,-0.0004,0.0004,100.0,642.62,1587.04,1403.72,553.13,2388.09
60,65,-0.0026,0.0004,100.0,643.1,1590.29,1419.87,553.02,2388.08
60,66,-0.0015,-0.0002,100.0,642.45,1589.17,1404.86,554.4,2388.12
60,67,0.0039,0.0003,100.0,642.17,1587.3,1402.94,552.76,2388.06
60,68,1e-04,-0.0004,100.0,642.47,1584.26,1408.68,553.11,2388.12
60,69,-0.001,-0.0,100.0,642.81,1587.11,1409.76,553.94,2388.11
60,70,-0.003,-1e-04,100.0,642.59,1594.65,1409.92,553.84,2388.09
60,71,-0.0018,-0.0004,100.0,642.48,1590.17,1403.92,554.27,2388.11
60,72,-0.0039,-0.0003,100.0,642.58,1590.69,1403.56,553.17,2388.12
60,73,-0.0025,0.0,100.0,642.89,1591.5,1409.54,553.63,2388.09
60,74,0.0021,-0.0003,100.0,642.57,1584.33,1406.79,553.84,2388.08
60,75,0.0023,-0.0,100.0,642.71,1590.34,1402.72,553.23,2388.07
60,76,-0.002,-0.0003,100.0,642.1,1588.98,1405.72,553.95,2388.03
60,77,-0.0017,-0.0005,100.0,643.31,1590.56,1408.98,553.24,2388.13
60,78,-0.0004,-0.0002,100.0,643.26,1584.5,1399.87,553.54,2388.12
60,79,1e-04,-0.0003,100.0,642.56,1589.95,1411.1,553.86,2388.08
60,80,0.0025,-0.0004,100.0,642.84,1595.45,1406.51,553.02,2388.16
60,81,0.0014,1e-04,100.0,642.71,1590.54,1406.2,552.75,2388.1
60,82,0.0031,0.0002,100.0,642.79,1585.05,1408.53,552.76,2388.07
60,83,0.0033,-1e-04,100.0,642.24,1589.99,1404.68,552.72,2388.1
60,84,0.0,0.0003,100.0,642.03,1589.82,1410.36,553.54,2388.01
60,85,1e-04,-0.0003,100.0,642.49,1587.62,1407.37,553.13,2388.11
60,86,0.0011,-0.0004,100.0,642.59,1589.61,1400.67,553.63,2388.09
60,87,-0.0018,-0.0002,100.0,643.16,1589.59,1410.81,553.66,2388.05
60,88,0.0013,0.0003,100.0,642.81,1589.63,1407.24,553.92,2388.09
60,89,-0.0,-0.0002,100.0,642.3,1603.74,1410.34,553.11,2388.1
60,90,-0.0011,-0.0004,100.0,642.69,1590.54,1404.47,554.29,2388.09
60,91,-0.0041,-1e-04,100.0,642.86,1588.89,1403.53,553.11,2388.08
60,92,0.0003,-0.0002,100.0,643.35,1592.58,1405.79,553.76,2388.09
60,93,-0.001,1e-04,100.0,642.54,1582.42,1406.59,553.78,2388.08
60,94,0.0021,-0.0,100.0,642.5,1587.1,1412.45,553.5,2388.06
60,95,-0.0006,1e-04,100.0,642.51,1591.07,1407.51,554.12,2388.14
60,96,0.0009,-0.0004,100.0,642.72,1589.67,1415.13,553.77,2388.11
60,97,-0.0004,0.0,100.0,642.36,1589.06,1412.54,553.23,2388.1
60,98,0.0017,-0.0002,100.0,642.68,1586.01,1416.64,553.34,2388.1
60,99,0.0029,-0.0004,100.0,642.71,1589.22,1412.3,553.2,2388.12
60,100,-1e-04,-0.0003,100.0,642.47,1587.22,1407.08,553.25,2388.1
60,101,0.0035,-0.0004,100.0,643.24,1590.59,1409.48,552.7,2388.03
60,102,-0.0023,-0.0005,100.0,643.19,1583.86,1409.59,553.27,2388.13
60,103,1e-04,-0.0002,100.0,642.5,1597.45,1413.69,553.89,2388.1
60,104,-0.0005,0.0,100.0,642.63,1595.18,1412.56,553.37,2388.09
60,105,0.0002,-0.0003,100.0,642.58,1593.8,1414.52,553.57,2388.05
60,106,-0.0017,1e-04,100.0,642.21,1588.56,1413.47,553.06,2388.13
60,107,-0.0017,0.0002,100.0,642.6,1591.71,1401.65,553.49,2388.09
60,108,0.0024,-0.0004,100.0,642.95,1587.13,1406.0,553.06,2388.09
60,109,-0.0016,-0.0006,100.0,642.29,1591.57,1413.09,552.92,2388.11
60,110,0.0022,-0.0002,100.0,642.54,1594.34,1402.25,552.79,2388.09
60,111,-0.0022,-1e-04,100.0,643.16,1594.15,1412.5,553.75,2388.11
60,112,-0.0014,-0.0002,100.0,643.11,1591.99,1407.55,553.35,2388.11
60,113,0.0049,-0.0,100.0,642.45,1592.23,1406.55,552.96,2388.12
60,114,0.0011,-0.0002,100.0,642.69,1594.03,1409.34,552.43,2388.14
60,115,-0.0017,-0.0003,100.0,642.8,1591.34,1407.75,553.42,2388.11
60,116,-0.0005,1e-04,100.0,643.24,1592.96,1410.35,553.12,2388.07
60,117,-0.0022,-0.0003,100.0,643.09,1587.04,1416.93,552.95,2388.1
60,118,0.001,-0.0005,100.0,643.1,1598.22,1409.86,552.96,2388.15
60,119,0.0031,-0.0005,100.0,642.93,1601.9,1411.48,553.42,2388.04
60,120,-1e-04,0.0003,100.0,642.95,1589.43,1414.06,552.7,2388.09
60,121,-0.0029,-0.0003,100.0,642.34,1595.83,1412.15,553.35,2388.09
60,122,-0.0007,-0.0006,100.0,642.32,1583.33,1420.57,552.62,2388.1
60,123,-0.001,-0.0002,100.0,643.41,1594.83,1414.63,552.77,2388.09
60,124,-0.001,1e-04,100.0,643.54,1594.6,1418.02,553.64,2388.07
60,125,0.004,1e-04,100.0,643.0,1587.03,1414.03,552.89,2388.1
60,126,-0.0005,-0.0005,100.0,642.73,1592.98,1417.84,552.97,2388.1
60,127,0.0013,0.0003,100.0,643.08,1591.67,1408.61,552.61,2388.11
60,128,-0.0002,1e-04,100.0,642.52,1591.75,1412.43,552.97,2388.1
60,129,0.0016,0.0004,100.0,642.64,1591.77,1414.79,552.7,2388.12
60,130,-0.0023,-0.0002,100.0,643.19,1592.78,1418.57,552.43,2388.14
60,131,0.0004,0.0,100.0,643.08,1594.65,1413.4,552.41,2388.12
60,132,0.003,-0.0002,100.0,643.45,1595.35,1411.76,552.82,2388.11
60,133,0.0035,0.0003,100.0,643.27,1596.23,1410.27,552.75,2388.12
60,134,-0.0035,0.0002,100.0,642.97,1590.9,1419.92,552.62,2388.1
60,135,-0.0012,0.0,100.0,643.45,1589.47,1411.56,553.02,2388.05
60,136,-0.004,0.0,100.0,643.23,1586.91,1415.23,552.87,2388.14
60,137,0.0016,1e-04,100.0,642.89,1592.32,1415.1,552.57,2388.14
60,138,0.0022,-1e-04,100.0,642.87,1595.57,1410.28,552.78,2388.16
60,139,-0.0044,-0.0002,100.0,643.35,1596.72,1412.09,553.33,2388.09
60,140,0.0003,0.0003,100.0,643.25,1599.01,1417.27,552.82,2388.14
60,141,0.0026,-0.0,100.0,642.84,1599.81,1414.42,553.38,2388.18
60,142,-0.0042,0.0004,100.0,642.92,1600.22,1415.97,552.8,2388.17
60,143,0.0013,-0.0005,100.0,643.15,1599.66,1420.32,553.24,2388.11
60,144,-0.0023,-0.0002,100.0,643.13,1597.01,1419.5,552.61,2388.13
60,145,0.0029,-0.0003,100.0,642.95,1595.3,1418.11,552.2,2388.08
60,146,0.0017,-0.0002,100.0,643.42,1595.04,1421.76,552.32,2388.13
60,147,-0.0019,1e-04,100.0,643.14,1595.7,1422.39,552.09,2388.14
60,148,-0.0018,-0.0002,100.0,643.12,1598.39,1419.37,553.0,2388.15
60,149,0.0026,-1e-04,100.0,643.65,1598.24,1418.29,552.7,2388.14
60,150,0.0005,-0.0005,100.0,643.57,1595.96,1416.97,552.07,2388.1
60,151,0.0027,0.0002,100.0,643.53,1603.99,1413.38,551.8,2388.14
60,152,-0.0012,-0.0004,100.0,642.71,1601.85,1426.08,552.42,2388.09
60,153,0.003,-0.0004,100.0,643.24,1598.63,1414.98,551.85,2388.14
60,154,0.0022,-0.0002,100.0,642.9,1600.59,1421.96,552.18,2388.16
60,155,-0.0041,0.0002,100.0,643.15,1595.63,1420.77,551.36,2388.15
60,156,0.0037,-1e-04,100.0,643.43,1601.63,1412.51,552.84,2388.13
60,157,-0.0005,-0.0004,100.0,644.37,1595.33,1416.67,551.55,2388.14
60,158,-0.0017,0.0,100.0,643.24,1603.2,1422.86,552.14,2388.16
60,159,-0.0021,-0.0004,100.0,643.82,1597.65,1420.06,551.58,2388.15
60,160,0.0013,-0.0005,100.0,643.75,1599.06,1423.18,552.83,2388.16
60,161,0.0026,-1e-04,100.0,643.61,1596.16,1424.31,551.76,2388.15
60,162,-0.0003,1e-04,100.0,643.56,1597.76,1426.7,551.86,2388.17
60,163,0.0006,-0.0003,100.0,643.67,1603.32,1421.99,552.21,2388.19
60,164,-0.0006,0.0003,100.0,643.44,1600.31,1424.57,551.36,2388.16
60,165,-0.0012,-0.0005,100.0,643.43,1601.09,1425.62,552.69,2388.16
60,166,0.0012,0.0002,100.0,643.36,1606.08,1426.33,551.7,2388.11
60,167,0.0025,1e-04,100.0,643.25,1599.64,1431.86,551.67,2388.18
60,168,-0.0013,-0.0005,100.0,643.27,1605.39,1424.66,551.99,2388.19
60,169,-0.0002,-0.0005,100.0,643.0,1604.8,1427.89,551.78,2388.21
60,170,0.0038,-0.0004,100.0,643.52,1605.43,1428.3,552.02,2388.19
60,171,-0.0013,-0.0005,100.0,643.9,1599.63,1424.11,551.35,2388.17
60,172,-0.0005,0.0004,100.0,643.62,1605.19,1434.09,551.21,2388.18
61,1,-0.0006,0.0005,100.0,641.89,1582.05,1399.41,554.88,2387.98
61,2,1e-04,0.0004,100.0,641.79,1578.38,1397.21,554.86,2387.97
61,3,-0.0006,-0.0002,100.0,641.83,1584.92,1394.93,555.18,2387.97
61,4,-0.0041,0.0002,100.0,642.0,1584.04,1396.35,554.65,2388.0
61,5,0.0005,1e-04,100.0,642.12,1584.25,1395.61,554.74,2387.99
61,6,0.0017,-0.0002,100.0,642.27,1585.73,1396.52,555.11,2387.97
61,7,0.0005,-0.0003,100.0,642.23,1593.23,1400.51,554.66,2387.98
61,8,-0.0016,-0.0,100.0,642.01,1585.31,1387.62,554.06,2387.92
61,9,0.0014,-0.0002,100.0,641.74,1582.42,1393.68,554.63,2388.03
61,10,-0.0011,-0.0004,100.0,642.0,1580.05,1391.52,554.61,2387.96
61,11,-0.0037,-0.0004,100.0,642.05,1575.01,1401.0,554.23,2387.97
61,12,-0.0015,0.0,100.0,642.55,1587.68,1395.53,554.7,2388.0
61,13,0.0023,-0.0003,100.0,642.31,1585.1,1397.64,553.9,2387.98
61,14,-0.001,0.0002,100.0,641.96,1587.93,1400.13,555.1,2388.0
61,15,-0.0024,0.0003,100.0,642.0,1585.8,1397.46,554.76,2387.98
61,16,0.0011,0.0002,100.0,641.89,1581.62,1397.98,554.14,2388.03
61,17,-0.0032,0.0002,100.0,642.53,1586.79,1396.9,554.42,2387.94
61,18,0.0033,1e-04,100.0,642.6,1575.71,1396.89,555.31,2387.98
61,19,0.0024,-0.0005,100.0,641.74,1582.14,1395.31,555.05,2388.01
61,20,-0.0007,-0.0005,100.0,641.97,1587.01,1391.93,555.09,2388.08
61,21,0.0026,-0.0004,100.0,642.09,1582.89,1393.75,554.28,2388.07
61,22,0.0013,-1e-04,100.0,642.7,1581.77,1395.37,555.13,2387.93
61,23,0.0037,0.0004,100.0,641.81,1580.59,1404.09,554.78,2388.01
61,24,-0.0015,-0.0005,100.0,641.85,1577.6,1397.46,554.63,2388.0
61,25,-0.0005,-0.0005,100.0,641.85,1578.67,1396.31,555.86,2387.96
61,26,0.0011,0.0,100.0,642.24,1583.09,1399.38,553.89,2388.02
61,27,-0.003,-1e-04,100.0,642.25,1581.72,1396.4,554.33,2388.02
61,28,0.0011,-0.0,100.0,641.91,1582.38,1391.54,554.47,2387.99
61,29,0.0023,1e-04,100.0,641.79,1575.95,1396.08,554.18,2388.01
61,30,1e-04,1e-04,100.0,642.08,1585.37,1401.37,554.43,2388.01
61,31,-0.0013,-0.0002,100.0,642.33,1585.71,1396.31,554.58,2388.03
61,32,-0.0032,-0.0,100.0,642.28,1583.93,1398.32,554.3,2387.98
61,33,0.0015,-1e-04,100.0,642.21,1590.48,1392.19,555.39,2387.97
61,34,-0.0042,-0.0002,100.0,641.99,1584.07,1403.92,554.38,2388.0
61,35,-0.0002,-0.0005,100.0,642.07,1587.29,1389.4,554.25,2388.01
61,36,0.0032,-0.0005,100.0,642.39,1584.89,1396.22,554.54,2388.01
61,37,-0.0008,0.0,100.0,642.13,1581.72,1393.46,554.3,2388.01
61,38,0.0048,-0.0004,100.0,641.21,1589.07,1394.77,554.33,2387.97
61,39,0.0041,1e-04,100.0,642.09,1584.27,1393.72,555.02,2387.98
61,40,-0.0035,-0.0002,100.0,641.85,1583.34,1400.9,554.79,2387.93
61,41,-0.0037,-0.0005,100.0,641.97,1587.64,1401.65,554.85,2388.0
61,42,-0.0017,0.0003,100.0,641.62,1591.73,1394.91,554.25,2387.94
61,43,0.0047,1e-04,100.0,641.91,1589.55,1398.73,555.57,2387.96
61,44,0.0015,-0.0003,100.0,642.05,1578.17,1401.28,555.3,2388.02
61,45,-0.0032,-0.0,100.0,641.65,1586.51,1402.3,554.9,2388.0
61,46,-0.0018,-0.0004,100.0,642.19,1588.03,1402.73,554.57,2388.0
61,47,0.0022,-0.0004,100.0,641.67,1588.11,1403.35,554.74,2387.99
61,48,-1e-04,0.0003,100.0,641.84,1581.37,1405.84,554.26,2388.04
61,49,0.0007,-0.0002,100.0,641.76,1588.59,1399.53,554.41,2388.0
61,50,0.0022,0.0,100.0,642.18,1582.93,1399.9,554.42,2388.04
61,51,-0.0007,-0.0002,100.0,641.99,1579.3,1393.16,554.59,2387.96
61,52,-0.0029,-0.0003,100.0,641.86,1580.56,1392.33,554.23,2388.0
61,53,0.0007,-0.0003,100.0,642.47,1586.23,1388.09,554.15,2387.94
61,54,-1e-04,0.0002,100.0,642.38,1586.48,1396.48,555.23,2388.04
61,55,0.0019,-0.0005,100.0,641.72,1585.31,1398.49,555.09,2387.98
61,56,0.0013,-0.0003,100.0,641.93,1590.56,1396.88,553.98,2388.02
61,57,-0.0015,0.0003,100.0,642.11,1591.0,1400.87,554.46,2387.96
61,58,0.0035,0.0003,100.0,642.38,1577.57,1396.23,554.3,2388.06
61,59,0.0005,0.0,100.0,641.83,1578.49,1399.7,554.14,2388.03
61,60,0.0003,0.0,100.0,642.02,1589.47,1397.64,554.26,2387.96
61,61,-0.0014,-0.0003,100.0,641.75,1586.87,1396.24,553.33,2387.96
61,62,-0.0034,-0.0002,100.0,641.97,1586.62,1400.16,554.32,2388.06
61,63,0.0025,0.0003,100.0,642.33,1578.93,1394.74,555.39,2388.03
61,64,0.0043,-1e-04,100.0,641.85,1578.78,1396.47,554.03,2388.02
61,65,-0.0005,0.0004,100.0,641.92,1593.04,1400.82,554.8,2388.01
61,66,-0.0026,0.0004,100.0,641.82,1579.52,1397.36,554.86,2388.06
61,67,0.0004,0.0004,100.0,641.98,1587.95,1401.4,554.55,2388.01
61,68,0.0015,-0.0002,100.0,642.33,1581.95,1400.42,553.83,2388.03
61,69,0.0044,-0.0005,100.0,642.52,1586.61,1403.65,553.82,2388.05
